ID,Штрихкод,Бренд,Название,Категория,Размер,Цвет,L1,💰 Стоимость,🔵 Артикул Ozon,🟣 Артикул WB,🟣 nm_id,🟡 Остаток сайт (109 / 240),🟣 Остаток WB (129 / 161 / 240),🔵 Остаток Ozon (98 / 143 / 240),📊 Общий остаток,🟣 Заказы WB 14д,🟣 Заказы WB 28д,🟣 Заказы WB 40д,🔵 Заказы Ozon 14д,🔵 Заказы Ozon 28д,🔵 Заказы Ozon 40д,📊 Всего заказов 14д,📊 Всего заказов 28д,📊 Всего заказов 40д,🟣 Выкупы WB 14д (T-21..-7),🔵 Выкупы Ozon 14д (T-21..-7),📊 % выкупа 14д,🟣 Выручка WB 28д,🔵 Выручка Ozon 28д,📊 Общая выручка 28д,🟣 Ср.выручка WB 28д,🔵 Ср.выручка Ozon 28д,📊 Ср.выручка общая 28д,🟣 Ср.доход WB / шт. 28д,🔵 Ср.доход Ozon / шт. 28д,🟣 Сумм.доход WB 28д,🔵 Сумм.доход Ozon 28д,📋 План закупок (14д на 30д),📋 План закупок (28д на 30д),💰 Стоимость закупки L1 (14д на 30д),💰 Стоимость закупки не L1 (14д на 30д),💰 Стоимость закупки L1 (28д на 30д),💰 Стоимость закупки не L1 (28д на 30д),📦 Приедут L1,📦 Приедут NoL,📊 Расчетный (14д на 30д),📊 Расчетный (28д на 30д),💰 Капитализация склада,💰 Себестоимость склада,📈 Индекс склада (14д),📈 Индекс капитализации,📈 Коэф.доходности,🏷️ Ярлыки,🟣 Динамика WB,🔵 Динамика Ozon,📊 Динамика общая,🟣 Доля WB 28д,🔵 Доля Ozon 28д,🟣 Выкупы WB,🔵 Выкупы Ozon,📊 Выкупы общие,🏢 Центральные склады,🏢 ТОП-3 склады,🟣📦 Остатки Центральный,🟣📦 Остатки Южный + Северо-Кавказский,🟣📦 Остатки Северо-Западный,🟣📦 Остатки Приволжский,🟣📦 Остатки Уральский,🟣📦 Остатки Дальневосточный + Сибирский,"🔵📦 Остатки Москва, МО и Дальние регионы",🔵📦 Остатки Санкт-Петербург и СЗО,🔵📦 Остатки Ростов,🔵📦 Остатки Казань,🔵📦 Остатки Новосибирск,🔵📦 Остатки Краснодар,🔵📦 Остатки Воронеж,🔵📦 Остатки Самара
451,2037549329376,DSS,Сережки «Нежный клевер»,Серьги,—,Зол,Нет,350,D273,D175DSR098,149585233,0,7,0,7,0,0,0,1,4,6,1,4,6,0,3,300,0,7 336,7 336,0,1 834,1 834,0,67,0,267,-2,-4,0,3 500,0,4 550,0,0,10,13,2 450,2 450,7,"0,33","1,04","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟢,🟡,🟡,2,3,2,0,0,0,0,0,0,0,0,0,0,0
473,2031762961627,DSS,Сережки «Песо»,Серьги,—,Зол,Да,630,D174,D115DSR033,80360614,0,1,0,1,0,1,5,0,0,1,0,1,6,1,0,0,3 119,0,3 119,3 119,0,3 119,483,0,483,0,15,15,0,0,0,0,15,0,0,0,49 904,10 080,1,16,"1,18","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2042109298498,DSS,Колье «Фрэнсис»,Колье,40-45,Сер,Нет,620,D506,D506,Пусто,1,0,0,1,4,5,5,0,0,0,4,5,5,1,0,25,8 743,0,8 743,1 749,0,1 749,-40,0,-200,0,-8,-4,0,6 820,0,3 720,0,0,11,6,1 749,620,0,"0,2","0,98","LST,🏠FBS",🟢,⚪,⚪,🟢,🔴,🟢,⚪,🟢,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,2038344160935,DSS,Кольцо-печатка «Северное возрождение»,Кольца,18,Зол,Да,451,D368,D256DKLC133,172884229,0,0,0,0,0,1,1,0,1,4,0,2,5,1,0,0,2 250,2 466,4 716,2 250,2 466,2 358,324,169,324,169,0,-2,2 255,0,3 157,0,0,0,5,7,0,0,0,0,"1,12","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,2038344272492,DSS,Сережки «Аврора»,Серьги,—,Зол,Нет,346,D370,D265DSR146,172886278,0,1,4,5,1,2,4,1,1,1,2,3,5,1,1,100,3 268,1 584,4 852,1 634,1 584,1 617,189,-10,379,-10,9,9,0,0,0,0,0,10,0,0,24 310,5 190,2,"5,01","1,08","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🟡,🔴,🔴,🟢,🔴,1,0,0,0,0,0,1,1,0,0,0,1,0,1
278,2042109156897,MSH,Сережки «Барбара»,Серьги,—,Зол,Нет,173,MSH-072,MSH-072,295472769,0,13,1,14,0,0,0,2,4,5,2,4,5,0,0,0,0,7 804,7 804,0,1 951,1 951,0,281,0,1 125,-3,-3,0,865,0,865,0,0,5,5,4 200,2 422,7,"0,54","1,17","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟢,🟡,🟡,5,3,4,1,0,0,0,0,0,0,0,0,0,0
315,2036693220638,DSS,Сережки «Две бабочки»,Серьги,—,Зол,Нет,105,D195,D193DSR046,91494242,0,15,6,21,1,1,1,1,2,4,2,3,5,0,1,50,980,2 178,3 158,980,1 089,1 053,176,73,176,145,0,0,0,0,0,0,0,0,0,0,21 234,2 205,10,"6,72","1,11","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,🟡,🟡,🟢,🟢,8,3,3,1,0,0,3,2,1,0,0,0,0,0
378,2036731088886,DSS,Сережки «Клевер»,Серьги,—,Чер,Нет,180,D212,D175DSR060,94907617,11,26,25,62,0,3,4,0,1,1,0,4,5,2,0,0,3 915,1 800,5 715,1 305,1 800,1 429,228,226,683,226,11,11,0,0,0,0,0,0,0,0,93 285,11 160,62,"16,32","1,19",⚡️FBO,⚪,⚪,⚪,⚪,⚪,🟡,⚪,🟡,🟢,🟢,13,6,4,3,0,0,7,6,4,3,2,1,0,0
384,2036731155823,DSS,Сережки «Колибри»,Серьги,—,Зол,Нет,250,D216,D216DSR064,94911850,5,9,6,20,2,3,4,1,1,1,3,4,5,2,1,100,4 865,1 664,6 529,1 622,1 664,1 632,281,112,842,112,5,5,0,0,0,0,0,0,0,0,32 687,5 000,7,"5,01","1,17","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,🟢,⚪,🟢,🟢,🟢,4,2,3,0,0,0,2,1,1,0,0,1,0,0
428,2042109134932,MSH,Сережки «Марго»,Серьги,—,Зол,Нет,412,MSH-070,MSH-070,295472767,0,6,0,6,0,0,0,3,4,5,3,4,5,0,2,67,0,5 348,5 348,0,1 337,1 337,0,-155,0,-619,-6,-4,0,6 592,0,5 356,0,0,16,13,2 472,2 472,2,"0,46","0,9","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟢,🟡,🔴,4,0,0,2,0,0,0,0,0,0,0,0,0,0
452,2036884856639,DSS,Сережки «Нежный клевер»,Серьги,—,Сер,Нет,350,D239,D175DSR076,105433269,0,10,14,24,2,2,4,1,1,1,3,3,5,0,0,0,3 552,1 650,5 202,1 776,1 650,1 734,241,8,481,8,0,0,0,0,0,0,0,0,0,0,40 860,8 400,8,"7,85","1,1","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟢,🟡,6,4,0,0,0,0,3,3,0,0,1,0,4,1
511,2026763859622,DSS,Сережки «Скарабеи»,Серьги,—,Зол,Да,1062,D159,D115DSR026,71705048,0,13,8,21,1,4,4,1,1,1,2,5,5,4,0,200,21 240,6 050,27 290,5 310,6 050,5 458,903,708,3 612,708,0,0,0,0,0,0,0,0,0,0,117 430,22 302,10,"4,3","1,19","LST,⚡️FBO",⚪,⚪,⚪,🟢,🔴,🟢,⚪,🟢,🟢,🟢,5,6,2,0,0,0,4,2,2,0,0,0,0,0
42,2032001295626,DSS,Колье «Эвери»,Колье,45,Зол,Нет,195,D184,DKLE006,81313350,0,7,2,9,0,2,3,1,1,1,1,3,4,2,1,300,2 951,1 415,4 366,1 475,1 415,1 455,279,87,558,87,0,0,0,0,0,0,0,0,0,0,13 157,1 755,9,"3,01","1,17","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,🟡,⚪,🟢,🔴,🟡,0,5,2,0,0,0,0,0,0,0,0,2,0,0
46,2050087701602,DSS,Кольцо «Анемон»,Кольца,16-19,Зол,Да,661,D542,D542,926867538,8,5,7,20,3,4,4,0,0,0,3,4,4,1,0,33,17 230,0,17 230,4 308,0,4 308,914,0,3 657,0,7,8,0,0,0,0,0,0,0,0,60 624,13 220,7,"3,52","1,27","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🟡,⚪,🟡,🟢,🔴,4,0,0,1,0,0,7,0,0,0,0,0,0,0
50,2039500954979,MSH,Кольцо «Дебора»,Кольца,16,Зол,Нет,329,MSHK-042,MSHK-042,209855763,0,0,0,0,1,2,4,0,0,0,1,2,4,0,0,0,2 154,0,2 154,1 077,0,1 077,-10,0,-20,0,-2,-2,0,3 290,0,3 290,0,0,10,10,0,0,0,0,"0,99","TSL,LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,2039460106708,DSS,Кольцо-печатка «Голубой глаз»,Кольца,19.5,Сер,Да,525,D447-S,D006DKLC001-S,Пусто,0,0,0,0,0,0,0,0,4,4,0,4,4,0,3,0,0,9 960,9 960,0,2 490,2 490,0,-298,0,-1 191,0,-2,0,0,1 050,0,0,0,0,2,0,0,0,0,"0,89","SZ,LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟢,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2039460106722,DSS,Кольцо-печатка «Голубой глаз»,Кольца,20.5,Сер,Да,525,D449-S,D006DKLC001-S,207879372,0,12,2,14,0,0,0,2,4,4,2,4,4,0,1,50,0,9 960,9 960,0,2 490,2 490,0,-298,0,-1 191,-3,-3,1 575,0,1 575,0,0,0,3,3,11 280,7 350,7,"1,13","0,89","TSL,SZ,LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,🟡,🟡,🟡,🟡,9,1,1,0,0,0,0,0,0,0,2,0,0,0
266,2038193939935,DSS,Сережки «Анемоны»,Серьги,—,Зол,Да,815,D357,D202DSR133,170043168,5,0,0,5,2,2,3,1,1,1,3,3,4,1,0,33,6 736,3 406,10 142,3 368,3 406,3 381,395,106,790,106,-1,2,815,0,0,0,0,0,1,0,16 840,4 075,2,"1,66","1,1","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🟡,⚪,🟡,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,2043834044190,DSS,Сережки «Афина»,Серьги,—,Зол,Нет,200,D512,D512,403160030,0,7,7,14,1,3,3,0,0,1,1,3,4,2,0,200,6 191,0,6 191,2 064,0,2 064,503,0,1 508,0,0,0,0,0,0,0,0,0,0,0,15 846,2 800,14,"2,56","1,32","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,🟢,⚪,🟢,🟢,🟢,4,2,1,0,0,0,3,2,2,0,0,0,0,0
363,2038819575837,MSH,Сережки «Ирисы»,Серьги,—,Зол,Нет,139,MSH-016,MSH-016,183317060,2,5,12,19,0,0,2,0,1,2,0,1,4,1,0,0,0,1 426,1 426,0,1 426,1 426,0,147,0,147,2,2,0,0,0,0,0,0,0,0,18 085,2 641,19,"12,68","1,11","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟢,1,2,2,0,0,0,6,3,2,0,0,0,0,0
371,2037360727610,DSS,Сережки «Капли»,Серьги,—,Зол,Нет,255,D249,D181DSR084,142574920,4,9,11,24,1,2,3,0,1,1,1,3,4,1,0,100,3 505,1 782,5 287,1 752,1 782,1 762,327,145,653,145,4,4,0,0,0,0,0,0,0,0,42 384,6 120,24,"8,02","1,18","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,🟡,⚪,🟢,🟢,🟢,2,3,4,0,0,0,5,2,2,0,0,0,0,1
380,2037360674280,DSS,Сережки «Кленовый лист»,Серьги,—,Зол,Да,664,D244,D202DSR079,142573882,9,4,5,18,2,2,2,1,2,2,3,4,4,0,1,33,5 678,6 534,12 212,2 839,3 267,3 053,340,213,680,425,9,9,0,0,0,0,0,0,0,0,53 242,11 952,6,"4,36","1,1","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🟡,⚪,🟢,🟡,🟡,0,2,1,0,1,0,3,1,0,0,0,1,0,0
496,2038193926096,DSS,Сережки «Рыбки»,Серьги,—,Зол,Да,382,D355,D115DSR131,170042550,0,9,7,16,1,2,4,0,0,0,1,2,4,2,0,200,7 666,0,7 666,3 833,0,3 833,1 009,0,2 017,0,0,0,0,0,0,0,0,0,0,0,37 171,6 112,16,"4,85","1,36","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,🟡,⚪,🔴,🟢,🟢,4,4,1,0,0,0,4,1,2,0,0,0,0,0
498,2042109261362,MSH,Сережки «Сабрина»,Серьги,—,Про,Нет,80,MSH-082,MSH-082,295478631,3,11,7,21,1,2,3,0,0,1,1,2,4,1,0,100,1 783,0,1 783,891,0,891,167,0,333,0,3,3,0,0,0,0,0,0,0,0,13 040,1 680,21,"7,31","1,23","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,🔴,⚪,🔴,🟢,🟡,5,3,2,0,1,0,6,0,0,0,0,0,0,0
540,2037846002262,DSS,Сережки «Цветы»,Серьги,—,Зол,Да,938,D235,D115DSR123,161186395,0,2,0,2,1,2,2,2,2,2,3,4,4,0,1,33,9 594,9 000,18 594,4 797,4 500,4 648,828,334,1 655,669,-4,-2,8 442,0,6 566,0,0,0,9,7,9 594,1 876,1,"0,52","1,14","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🟡,🔴,🔴,🔴,🔴,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2,2039500963155,MSH,Браслет «Анита»,Браслет,16,Зол,Нет,381,MSHK-044,MSHK-044,209855978,1,11,0,12,0,1,3,0,0,0,0,1,3,0,0,0,882,0,882,882,0,882,-138,0,-138,0,1,1,0,0,0,0,0,0,💤,💤,10 584,4 572,12,12,"0,86","LST,🏠FBS,SLEEP",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,3,2,0,5,1,0,0,0,0,0,0,0,0,0
4,2037770584544,DSS,Браслет «Блестки»,Браслет,16-20,Зол,Нет,200,D298,D220DR009,159306746,1,1,0,2,1,2,2,1,1,1,2,3,3,1,0,50,1 080,1 049,2 129,540,1 049,710,-90,-35,-180,-35,-2,-1,0,0,0,0,0,0,💤,💤,1 080,400,1,"0,51","0,91","LST,🏠FBS,SLEEP",⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🔴,🔴,0,0,0,1,0,0,0,0,0,0,0,0,0,0
64,2039565778770,DSS,Кольцо «Дракон удачи»,Кольца,16,Зол,Да,152,D410,DKLC410,212753611,0,2,0,2,2,3,3,0,0,0,2,3,3,1,0,50,2 643,0,2 643,881,0,881,91,0,272,0,-2,-1,1 064,0,912,0,0,0,7,6,1 762,304,1,"0,67","1,11","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🟢,⚪,🟢,🟡,🔴,1,1,0,0,0,0,0,0,0,0,0,0,0,0
138,2042930397018,DSS,Кольцо-печатка «Глаз»,Кольца,16,Зол,Да,519,D503,D503,Пусто,0,0,2,2,0,0,0,1,3,3,1,3,3,0,3,300,0,8 019,8 019,0,2 673,2 673,0,-233,0,-699,0,-1,2 595,0,3 114,0,0,0,5,6,5 346,1 038,2,"0,67","0,92","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟢,🟡,🔴,0,0,0,0,0,0,2,0,0,0,0,0,0,0
139,2042930397025,DSS,Кольцо-печатка «Глаз»,Кольца,17,Зол,Да,519,D504,D503,336295257,2,0,1,3,1,1,1,0,1,2,1,2,3,0,0,0,2 673,2 673,5 346,2 673,2 673,2 673,21,-233,21,-233,0,1,0,0,0,0,0,0,0,0,8 019,1 557,3,"1,5","0,96","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2042930397032,DSS,Кольцо-печатка «Глаз»,Кольца,18,Зол,Да,519,D505,D503,336295257,0,0,1,1,0,0,0,1,2,3,1,2,3,0,2,200,0,5 346,5 346,0,2 673,2 673,0,-233,0,-466,-1,-1,3 114,0,3 114,0,0,0,6,6,2 673,519,1,"0,5","0,92","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,🟡,🔴,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142,2003788324007,DSS,Кольцо-печатка «Голубой глаз»,Кольца,16,Зол,Да,416,D006,D006DKLC001,21487575,0,12,0,12,1,1,1,0,2,2,1,3,3,0,0,0,2 610,4 980,7 590,2 610,2 490,2 530,99,-189,99,-377,0,-2,2 080,0,3 328,0,0,0,5,8,31 320,4 992,12,"4,13","0,96","TSL,LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟡,🟡,10,1,1,0,0,0,0,0,0,0,0,0,0,0
143,2037260683191,DSS,Кольцо-печатка «Голубой глаз»,Кольца,16.5,Зол,Да,480,D259,D006DKLC001,Пусто,0,0,0,0,0,0,0,0,3,3,0,3,3,0,1,0,0,7 470,7 470,0,2 490,2 490,0,-253,0,-758,0,-2,0,0,960,0,0,0,0,2,0,0,0,0,"0,91","SZ,LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟢,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,2039460106616,DSS,Кольцо-печатка «Голубой глаз»,Кольца,15,Сер,Да,580,D438-S,D006DKLC001-S,Пусто,0,0,0,0,0,0,0,2,2,3,2,2,3,0,1,50,0,4 980,4 980,0,2 490,2 490,0,-353,0,-705,-2,-1,1 160,0,580,0,0,0,2,1,0,0,0,0,"0,88","SZ,LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,🟡,🟡,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2039460106630,DSS,Кольцо-печатка «Голубой глаз»,Кольца,16,Сер,Да,670,D440-S,D006DKLC001-S,207879372,0,0,0,0,2,3,3,0,0,0,2,3,3,2,0,100,11 497,0,11 497,3 832,0,3 832,320,0,961,0,-5,-4,6 700,0,6 030,0,0,0,10,9,0,0,0,0,"1,09","TSL,LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🟡,⚪,🟡,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,2050086755347,DSS,Кольцо-печатка «Зеленый глаз»,Кольца,16-19,Зол,Да,513,D544,D006DKLC005,21487574,1,0,0,1,1,1,3,0,0,0,1,1,3,1,0,100,4 500,0,4 500,4 500,0,4 500,1 137,0,1 137,0,9,10,0,0,0,0,10,0,0,0,49 500,5 643,1,11,"1,34","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,2038954841835,DSS,Кольцо-печатка «Зеленый глаз»,Кольца,16,Сер,Да,525,D010-S,D006DKLC005-S,188895445,0,8,0,8,3,3,3,0,0,0,3,3,3,0,0,0,13 826,0,13 826,4 609,0,4 609,767,0,2 302,0,0,0,2 625,0,2 625,0,0,0,5,5,36 869,4 200,3,"2,67","1,2","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🔴,⚪,🔴,🟡,🟡,5,2,1,0,0,0,0,0,0,0,0,0,0,0
182,2039460050285,DSS,Кольцо-печатка «Зеленый глаз»,Кольца,18.5,Сер,Да,525,D458-S,D006DKLC005-S,188895445,0,4,0,4,2,2,3,0,0,0,2,2,3,0,0,0,9 286,0,9 286,4 643,0,4 643,781,0,1 561,0,0,0,0,0,0,0,0,0,0,0,18 572,2 100,2,2,"1,2","SZ,LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🔴,⚪,🔴,🟡,🔴,1,1,0,0,1,1,0,0,0,0,0,0,0,0
234,2028892406623,DSS,Моносережка «Перо»,Серьги,—,Зол,Да,"429,25",D163,D114DSMR034,75216030,0,6,3,9,0,0,0,1,3,3,1,3,3,0,2,200,0,8 289,8 289,0,2 763,2 763,0,286,0,857,0,0,0,0,0,0,0,0,0,0,10 864,3 863,9,"1,31","1,12","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,🟡,🟡,🟢,🔴,6,0,0,0,0,0,3,0,0,0,0,0,0,0
240,2036693184541,DSS,Сережки «Ава»,Серьги,—,Сер,Нет,255,D193,D193DSR044,91470699,3,5,2,10,0,0,1,1,2,2,1,2,3,1,1,200,0,2 734,2 734,0,1 367,1 367,0,12,0,24,3,3,0,0,0,0,0,0,0,0,4 774,2 550,10,"1,75","1,01","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🟡,0,3,0,1,0,1,1,1,0,0,0,0,0,0
249,2038819575813,MSH,Сережки «Азалия»,Серьги,—,Сер,Нет,195,MSH-014,MSH-014,183317057,0,5,0,5,1,1,2,0,0,1,1,1,3,0,0,0,1 917,0,1 917,1 917,0,1 917,451,0,451,0,0,0,0,1 365,0,1 365,0,0,7,7,9 585,975,5,5,"1,31","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,5,0,0,0,0,0,0,0,0,0,0,0,0,0
256,2037549638171,DSS,Сережки «Альба»,Серьги,—,Зол,Нет,70,D267,D267DSR095,149602994,1,0,4,5,0,1,1,0,0,2,0,1,3,0,0,0,1 376,0,1 376,1 376,0,1 376,365,0,365,0,1,0,0,0,0,0,0,0,0,0,1 656,350,5,"1,2","1,36","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,0,0,0,0,0,0,2,2,0,0,0,0,0,0
258,2039500932731,MSH,Сережки «Аманда»,Серьги,—,Зол,Нет,171,MSHK-048,MSHK-048,209854798,20,7,0,27,1,2,3,0,0,0,1,2,3,2,0,200,3 268,0,3 268,1 634,0,1 634,364,0,729,0,20,20,0,0,0,0,0,0,0,0,44 118,4 617,27,"13,5","1,29","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,5,1,0,1,0,0,0,0,0,0,0,0,0,0
288,2043834148218,DSS,Сережки «Василиса»,Серьги,—,Сер,Нет,120,D516,D516,403160034,4,0,0,4,1,1,1,1,2,2,2,3,3,0,1,50,1 315,3 564,4 879,1 315,1 782,1 626,291,280,291,560,0,1,0,0,0,0,0,0,0,0,5 260,480,2,"1,08","1,21","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,2039500932663,MSH,Сережки «Габриэль»,Серьги,—,Зол,Нет,355,MSHK-037,MSHK-037,209854790,0,7,9,16,0,1,2,0,0,1,0,1,3,1,0,0,782,0,782,782,0,782,-151,0,-151,0,0,0,0,0,0,0,0,0,0,0,8 669,5 680,16,"11,09","0,84","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,🔴,⚪,🔴,🟢,🟡,2,3,1,0,1,0,5,1,0,0,1,0,1,0
329,2038819575691,MSH,Сережки «Египетские скарабеи»,Серьги,—,Зол,Нет,170,MSH-002,MSH-002,183317049,13,1,5,19,0,2,2,0,0,1,0,2,3,0,0,0,3 148,0,3 148,1 574,0,1 574,342,0,684,0,13,12,0,0,0,0,0,0,0,0,22 886,3 230,19,"7,27","1,28","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🟡,⚪,🔴,🟡,🔴,0,0,1,0,0,0,1,0,0,0,0,3,0,0
339,2042109217642,MSH,Сережки «Жозетт»,Серьги,—,Зол,Нет,315,MSH-076,MSH-076,295478625,13,0,1,14,1,1,2,0,1,1,1,2,3,0,1,100,2 094,2 096,4 190,2 094,2 096,2 095,399,186,399,186,11,12,0,0,0,0,0,0,0,0,29 318,4 410,14,7,"1,16","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🔴,🔴,0,0,0,0,0,0,0,0,0,0,0,1,0,0
344,2038193955324,DSS,Сережки «Звездочки»,Серьги,—,Зол,Да,468,D360,D215DSR136,170044176,2,2,2,6,0,1,1,0,1,2,0,2,3,1,0,0,2 138,2 139,4 277,2 138,2 139,2 138,263,47,263,47,2,2,0,0,0,0,0,0,0,0,12 830,2 808,6,3,"1,08","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟡,🔴,🔴,0,0,0,0,1,0,0,0,0,0,0,0,0,1
357,2043834127534,DSS,Сережки «Иветта»,Серьги,—,Сер,Нет,795,D515,D515,403160033,3,3,2,8,3,3,3,0,0,0,3,3,3,1,0,33,6 506,0,6 506,2 169,0,2 169,-52,0,-155,0,0,3,0,795,0,0,0,0,1,0,14 602,6 360,3,"2,24","0,98","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,🟢,⚪,🟢,🔴,🟡,0,2,1,0,0,0,0,1,0,0,0,0,0,0
367,2038819575745,MSH,Сережки «Исидора»,Серьги,—,Зол,Нет,98,MSH-007,MSH-007,183317058,1,20,6,27,1,2,2,0,0,1,1,2,3,1,0,100,2 526,0,2 526,1 263,0,1 263,293,0,586,0,1,1,0,0,0,0,0,0,0,0,27 111,2 646,27,"10,73","1,3","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,🟡,⚪,🟡,🟢,🟡,9,7,3,0,1,0,4,1,0,0,0,0,0,0
376,2031764172625,DSS,Сережки «Клевер»,Серьги,—,Пер,Нет,170,D175,D175DSR034,80361904,0,6,7,13,0,1,1,0,1,2,0,2,3,1,1,0,1 535,1 584,3 119,1 535,1 584,1 560,327,166,327,166,0,0,0,0,0,0,0,0,0,0,20 298,2 210,13,"6,51","1,19","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟡,1,3,0,2,0,0,4,2,0,0,0,1,0,0
403,2038819575929,MSH,Сережки «Лаура»,Серьги,—,Сер,Нет,114,MSH-025,MSH-025,183317064,0,6,10,16,0,1,1,0,1,2,0,2,3,1,1,0,1 475,1 386,2 861,1 475,1 386,1 430,360,159,360,159,0,0,0,0,0,0,0,0,0,0,22 710,1 824,16,"7,94","1,22","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟢,1,2,3,0,0,0,4,2,2,0,0,1,0,0
411,2042109205397,MSH,Сережки «Лила»,Серьги,—,Зол,Нет,248,MSH-075,MSH-075,295472772,4,6,0,10,2,2,2,1,1,1,3,3,3,0,1,33,2 950,1 436,4 386,1 475,1 436,1 462,226,41,451,41,2,3,0,0,0,0,0,0,0,0,14 750,2 480,3,"3,36","1,13","LST,🏠FBS",⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🔴,🔴,0,6,0,0,0,0,0,0,0,0,0,0,0,0
422,2038819575790,MSH,Сережки «Лучиана»,Серьги,—,Сер,Нет,199,MSH-012,MSH-012,183317054,0,9,5,14,0,0,1,0,1,2,0,1,3,1,0,0,0,1 188,1 188,0,1 188,1 188,0,10,0,10,0,0,0,0,0,0,0,0,0,0,7 731,2 786,14,"6,51","1,01","LST,⚡️FBO",⚪,⚪,⚪,⚪,⚪,⚪,⚪,⚪,🟢,🟡,2,3,2,1,1,0,3,1,0,0,0,1,0,0
